entity,date,day_of_week,is_weekend,siem_events_total,siem_unique_destination_addr,siem_unique_source_process,siem_unique_event_class,siem_unique_category,siem_unique_name,siem_unique_hours,siem_night_share,siem_business_share,pan_events_total,pan_unique_destination_addr,pan_unique_event_class,pan_unique_category,pan_unique_name,pan_unique_hours,pan_night_share,pan_business_share,pan_share_of_all_events
user006,2025-12-28,6,1,7674,14,16,8,2,8,24,0.20771436017722178,0.44983059682043264,3332,354,3,0,1,24,0.24579831932773108,0.42466986794717887,0.3027439578411775
user006,2025-12-29,0,0,11206,23,36,9,1,9,24,0.12653935391754417,0.587096198465108,3863,441,2,0,1,24,0.1397877297437225,0.4897747864354129,0.25635410445285023
user006,2025-12-30,1,0,8374,22,29,11,2,11,24,0.16467637926916648,0.5890852639121089,3551,385,2,0,1,24,0.1667136018023092,0.6043368065333709,0.29777777777777775
user006,2025-12-31,2,0,3495,5,1,7,1,7,24,0.1542203147353362,0.5278969957081545,1621,188,3,0,1,24,0.27760641579272055,0.4435533621221468,0.3168491008600469
user008,2025-12-07,6,1,4574,16,72,5,1,16,14,0.0,0.5747704416265851,4789,326,1,0,1,17,0.0,0.5046982668615577,0.5114813628110648
user008,2025-12-08,0,0,4843,19,62,6,1,7,13,0.0,0.7051414412554202,4705,351,1,0,1,23,0.06971307120085016,0.5451647183846972,0.4927733556765815
user008,2025-12-09,1,0,1,1,0,1,1,1,1,0.0,1.0,482,44,1,0,1,11,0.7199170124481328,0.002074688796680498,0.9979296066252588
user008,2025-12-11,3,0,4259,20,66,6,1,9,14,0.0,0.6346560225405025,3417,389,1,0,1,17,0.0,0.6081357916300849,0.44515372589890567
user008,2025-12-12,4,0,4654,19,62,6,1,6,17,0.0004297378599054577,0.688654920498496,5151,417,1,0,1,24,0.066006600660066,0.650359153562415,0.5253442121366649
user008,2025-12-13,5,1,2363,12,15,6,1,6,21,0.2556072788827761,0.47355057130765976,1854,181,1,0,1,22,0.44606256742179073,0.2222222222222222,0.4396490396016125
user008,2025-12-14,6,1,0,0,0,0,0,0,0,0.0,0.0,32,15,1,0,1,3,0.0,0.0,1.0
user008,2025-12-15,0,0,5234,20,70,6,1,6,13,0.0,0.7363393198318685,3365,265,1,0,1,16,0.0,0.5812778603268945,0.3913245726247238
user008,2025-12-16,1,0,4914,23,62,6,1,6,15,0.0014245014245014246,0.7273097273097273,3018,281,1,0,1,18,0.009609012591119947,0.5563286944996687,0.3804841149773071
user008,2025-12-17,2,0,21,3,1,4,1,4,4,1.0,0.0,102,22,1,0,1,4,0.3137254901960784,0.00980392156862745,0.8292682926829268
user008,2025-12-18,3,0,0,0,0,0,0,0,0,0.0,0.0,1,1,1,0,1,1,1.0,0.0,1.0
user008,2025-12-19,4,0,4630,25,63,6,1,6,16,0.0,0.7120950323974082,1511,198,1,0,1,13,0.0,0.6624751819986764,0.24605113173750204
user008,2025-12-20,5,1,5266,18,35,6,1,6,19,0.023167489555639954,0.6015951386251425,2933,261,1,0,1,18,0.03579952267303103,0.5506307534947154,0.35772655201853887
user008,2025-12-21,6,1,341,9,9,6,1,6,7,0.4838709677419355,0.03225806451612903,202,53,1,0,1,3,0.5396039603960396,0.0,0.3720073664825046
