ClusterID	ClusterName	TenantID	TenantName	Timestamp	Name	DeviceProduct	DeviceVendor	DestinationAddress	DestinationUserName	SourceUserName	SourceProcessName	DeviceEventClassID	DeviceCustomString4	DeviceCustomString4Label	DeviceEventCategory
12f4bb5a-95dd-4d30-9c88-7308463bb18d	Storage	0893a149-d439-48e7-885e-ebc35a496c07	Main	2025-12-09T02:14:32.806+03:00	A new process has been created.	Windows	Microsoft	10.50.101.5	a.avakian	tmtp-003672$	C:\\Windows\\System32\\svchost.exe	4688	C:\\Windows\\System32\\RuntimeBroker.exe -Embedding	Command Line	Microsoft-Windows-Security-Auditing
12f4bb5a-95dd-4d30-9c88-7308463bb18d	Storage	0893a149-d439-48e7-885e-ebc35a496c07	Main	2025-12-09T02:14:49.107+03:00	TRAFFIC	PAN-OS	Palo Alto Networks	20.190.177.148		A.AVAKIAN		end	Trusted Zone		
12f4bb5a-95dd-4d30-9c88-7308463bb18d	Storage	0893a149-d439-48e7-885e-ebc35a496c07	Main	2025-12-09T02:14:49.107+03:00	TRAFFIC	PAN-OS	Palo Alto Networks	40.126.53.10		A.AVAKIAN		end	Trusted Zone		
12f4bb5a-95dd-4d30-9c88-7308463bb18d	Storage	0893a149-d439-48e7-885e-ebc35a496c07	Main	2025-12-09T02:14:49.107+03:00	TRAFFIC	PAN-OS	Palo Alto Networks	104.208.16.88		A.AVAKIAN		end	Trusted Zone		
12f4bb5a-95dd-4d30-9c88-7308463bb18d	Storage	0893a149-d439-48e7-885e-ebc35a496c07	Main	2025-12-09T02:14:49.107+03:00	TRAFFIC	PAN-OS	Palo Alto Networks	52.191.219.104		A.AVAKIAN		end	Trusted Zone		
12f4bb5a-95dd-4d30-9c88-7308463bb18d	Storage	0893a149-d439-48e7-885e-ebc35a496c07	Main	2025-12-09T02:14:49.109+03:00	TRAFFIC	PAN-OS	Palo Alto Networks	104.208.16.88		A.AVAKIAN		end	Trusted Zone		
12f4bb5a-95dd-4d30-9c88-7308463bb18d	Storage	0893a149-d439-48e7-885e-ebc35a496c07	Main	2025-12-09T02:15:25.108+03:00	TRAFFIC	PAN-OS	Palo Alto Networks	40.126.32.6		A.AVAKIAN		end	Trusted Zone		
12f4bb5a-95dd-4d30-9c88-7308463bb18d	Storage	0893a149-d439-48e7-885e-ebc35a496c07	Main	2025-12-09T02:16:26.689+03:00	An account was successfully logged on.	Windows	Microsoft	10.14.1.71	a.avakian	-	Kerberos	4624	-	Restricted admin mode	Microsoft-Windows-Security-Auditing
12f4bb5a-95dd-4d30-9c88-7308463bb18d	Storage	0893a149-d439-48e7-885e-ebc35a496c07	Main	2025-12-09T02:16:26.690+03:00	Group membership information.	Windows	Microsoft	10.14.1.71	a.avakian	-		4627			Microsoft-Windows-Security-Auditing
12f4bb5a-95dd-4d30-9c88-7308463bb18d	Storage	0893a149-d439-48e7-885e-ebc35a496c07	Main	2025-12-09T02:16:46.107+03:00	TRAFFIC	PAN-OS	Palo Alto Networks	52.168.117.169		A.AVAKIAN		end	Trusted Zone		
12f4bb5a-95dd-4d30-9c88-7308463bb18d	Storage	0893a149-d439-48e7-885e-ebc35a496c07	Main	2025-12-09T02:16:46.117+03:00	TRAFFIC	PAN-OS	Palo Alto Networks	52.168.117.169		A.AVAKIAN		end	Trusted Zone		
12f4bb5a-95dd-4d30-9c88-7308463bb18d	Storage	0893a149-d439-48e7-885e-ebc35a496c07	Main	2025-12-09T02:16:57.860+03:00	An account was successfully logged on.	Windows	Microsoft	10.50.11.167	a.avakian	-	Kerberos	4624	-	Restricted admin mode	Microsoft-Windows-Security-Auditing
12f4bb5a-95dd-4d30-9c88-7308463bb18d	Storage	0893a149-d439-48e7-885e-ebc35a496c07	Main	2025-12-09T02:17:13.865+03:00	An account was successfully logged on.	Windows	Microsoft	10.50.11.163	a.avakian	-	Kerberos	4624	-	Restricted admin mode	Microsoft-Windows-Security-Auditing
12f4bb5a-95dd-4d30-9c88-7308463bb18d	Storage	0893a149-d439-48e7-885e-ebc35a496c07	Main	2025-12-09T02:17:49.109+03:00	TRAFFIC	PAN-OS	Palo Alto Networks	158.160.193.161		A.AVAKIAN		end	Trusted Zone		
12f4bb5a-95dd-4d30-9c88-7308463bb18d	Storage	0893a149-d439-48e7-885e-ebc35a496c07	Main	2025-12-09T02:17:49.109+03:00	TRAFFIC	PAN-OS	Palo Alto Networks	158.160.193.161		A.AVAKIAN		end	Trusted Zone		
12f4bb5a-95dd-4d30-9c88-7308463bb18d	Storage	0893a149-d439-48e7-885e-ebc35a496c07	Main	2025-12-09T02:17:58.109+03:00	TRAFFIC	PAN-OS	Palo Alto Networks	84.201.132.175		A.AVAKIAN		end	Trusted Zone		
12f4bb5a-95dd-4d30-9c88-7308463bb18d	Storage	0893a149-d439-48e7-885e-ebc35a496c07	Main	2025-12-09T02:17:58.109+03:00	TRAFFIC	PAN-OS	Palo Alto Networks	84.201.132.175		A.AVAKIAN		end	Trusted Zone		
12f4bb5a-95dd-4d30-9c88-7308463bb18d	Storage	0893a149-d439-48e7-885e-ebc35a496c07	Main	2025-12-09T02:18:20.812+03:00	An account was successfully logged on.	Windows	Microsoft	10.14.1.72	a.avakian	-	Kerberos	4624	-	Restricted admin mode	Microsoft-Windows-Security-Auditing
12f4bb5a-95dd-4d30-9c88-7308463bb18d	Storage	0893a149-d439-48e7-885e-ebc35a496c07	Main	2025-12-09T02:18:20.812+03:00	Group membership information.	Windows	Microsoft	10.14.1.72	a.avakian	-		4627			Microsoft-Windows-Security-Auditing
12f4bb5a-95dd-4d30-9c88-7308463bb18d	Storage	0893a149-d439-48e7-885e-ebc35a496c07	Main	2025-12-09T02:18:27.791+03:00	An account was logged off.	Windows	Microsoft	10.14.1.71	a.avakian			4634			Microsoft-Windows-Security-Auditing
12f4bb5a-95dd-4d30-9c88-7308463bb18d	Storage	0893a149-d439-48e7-885e-ebc35a496c07	Main	2025-12-09T02:19:22.808+03:00	An account was logged off.	Windows	Microsoft	10.14.1.72	a.avakian			4634			Microsoft-Windows-Security-Auditing
